<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.02	09:05:00	54800	54925	54800	54885	495	2577	1
2016.05.02	09:10:00	54890	54975	54875	54930	320	2285	1
2016.05.02	09:15:00	54935	54965	54905	54960	240	1417	1
2016.05.02	09:20:00	54955	54990	54920	54930	260	2323	1
2016.05.02	09:25:00	54930	54950	54870	54945	305	2520	1
2016.05.02	09:30:00	54945	54985	54895	54970	330	2454	1
2016.05.02	09:35:00	54965	54975	54875	54905	300	2336	1
2016.05.02	09:40:00	54905	54940	54835	54890	385	2963	1
2016.05.02	09:45:00	54890	54890	54835	54870	245	1675	1
2016.05.02	09:50:00	54865	54955	54820	54860	420	4483	1
2016.05.02	09:55:00	54855	54870	54710	54740	415	4767	1
2016.05.02	10:00:00	54755	54795	54665	54795	450	5774	1
2016.05.02	10:05:00	54785	54830	54755	54780	420	3758	1
2016.05.02	10:10:00	54785	54810	54645	54650	375	7176	1
2016.05.02	10:15:00	54645	54655	54500	54565	560	8082	1
2016.05.02	10:20:00	54560	54675	54535	54560	425	5771	1
2016.05.02	10:25:00	54560	54570	54410	54510	540	7196	1
2016.05.02	10:30:00	54510	54520	54280	54280	945	13568	1
2016.05.02	10:35:00	54280	54345	54025	54195	880	16960	1
2016.05.02	10:40:00	54190	54265	54130	54220	600	6142	1
2016.05.02	10:45:00	54220	54400	54175	54375	760	9244	1
2016.05.02	10:50:00	54380	54390	54230	54370	715	6880	1
2016.05.02	10:55:00	54370	54370	54180	54185	630	3156	1
2016.05.02	11:00:00	54195	54290	54085	54140	775	9372	1
2016.05.02	11:05:00	54140	54280	54110	54280	540	6354	1
2016.05.02	11:10:00	54285	54345	54215	54320	570	4982	1
2016.05.02	11:15:00	54320	54440	54300	54350	505	7776	1
2016.05.02	11:20:00	54345	54490	54345	54485	415	5725	1
2016.05.02	11:25:00	54480	54550	54445	54535	460	6420	1
2016.05.02	11:30:00	54530	54585	54415	54420	390	6395	1
2016.05.02	11:35:00	54420	54485	54395	54480	360	3552	1
2016.05.02	11:40:00	54475	54495	54360	54410	395	5911	1
2016.05.02	11:45:00	54410	54535	54365	54480	430	5614	1
2016.05.02	11:50:00	54485	54550	54425	54480	460	5256	1
2016.05.02	11:55:00	54480	54650	54480	54630	475	7107	1
2016.05.02	12:00:00	54625	54670	54560	54640	360	4713	1
2016.05.02	12:05:00	54645	54720	54610	54715	400	5472	1
2016.05.02	12:10:00	54715	54760	54650	54715	370	4821	1
2016.05.02	12:15:00	54715	54760	54650	54665	390	3713	1
2016.05.02	12:20:00	54655	54665	54525	54575	445	5287	1
2016.05.02	12:25:00	54570	54580	54485	54510	420	3151	1
2016.05.02	12:30:00	54520	54520	54400	54465	370	4831	1
2016.05.02	12:35:00	54465	54585	54440	54545	415	3902	1
2016.05.02	12:40:00	54550	54570	54430	54470	430	3177	1
2016.05.02	12:45:00	54470	54475	54355	54425	365	4843	1
2016.05.02	12:50:00	54435	54460	54380	54410	310	2257	1
2016.05.02	12:55:00	54410	54450	54320	54360	490	3908	1
2016.05.02	13:00:00	54370	54390	54305	54335	410	3306	1
2016.05.02	13:05:00	54335	54370	54315	54320	325	2017	1
2016.05.02	13:10:00	54325	54330	54245	54255	305	3153	1
2016.05.02	13:15:00	54260	54305	54245	54290	255	1892	1
2016.05.02	13:20:00	54295	54320	54245	54255	330	2058	1
2016.05.02	13:25:00	54255	54265	54210	54225	180	1682	1
2016.05.02	13:30:00	54225	54300	54225	54275	270	2189	1
2016.05.02	13:35:00	54280	54360	54275	54285	300	3078	1
2016.05.02	13:40:00	54290	54355	54290	54325	265	1947	1
2016.05.02	13:45:00	54330	54390	54300	54350	305	3092	1
2016.05.02	13:50:00	54365	54375	54315	54315	240	1680	1
2016.05.02	13:55:00	54310	54320	54245	54285	340	3409	1
2016.05.02	14:00:00	54290	54370	54270	54370	250	1999	1
2016.05.02	14:05:00	54365	54410	54325	54330	250	2482	1
2016.05.02	14:10:00	54335	54395	54305	54365	300	2543	1
2016.05.02	14:15:00	54360	54430	54360	54390	245	2482	1
2016.05.02	14:20:00	54395	54430	54390	54425	220	1624	1
2016.05.02	14:25:00	54425	54480	54400	54460	285	2616	1
2016.05.02	14:30:00	54460	54470	54425	54460	240	1417	1
2016.05.02	14:35:00	54460	54470	54375	54400	300	2544	1
2016.05.02	14:40:00	54400	54450	54390	54435	225	1450	1
2016.05.02	14:45:00	54430	54460	54350	54385	290	3759	1
2016.05.02	14:50:00	54390	54395	54320	54360	255	2814	1
2016.05.02	14:55:00	54355	54355	54255	54295	340	4015	1
2016.05.02	15:00:00	54300	54365	54275	54340	295	2162	1
2016.05.02	15:05:00	54345	54400	54340	54375	255	3554	1
2016.05.02	15:10:00	54370	54540	54370	54525	345	5845	1
2016.05.02	15:15:00	54535	54555	54485	54515	270	3417	1
2016.05.02	15:20:00	54515	54585	54505	54520	280	4048	1
2016.05.02	15:25:00	54520	54545	54465	54535	295	2767	1
2016.05.02	15:30:00	54530	54565	54485	54510	245	1845	1
2016.05.02	15:35:00	54515	54515	54420	54430	285	3081	1
2016.05.02	15:40:00	54430	54470	54410	54445	250	1710	1
2016.05.02	15:45:00	54450	54455	54380	54415	225	1815	1
2016.05.02	15:50:00	54415	54420	54330	54365	275	2523	1
2016.05.02	15:55:00	54365	54440	54355	54420	275	2724	1
2016.05.02	16:00:00	54420	54430	54260	54310	425	4677	1
2016.05.02	16:05:00	54305	54325	54190	54285	385	5241	1
2016.05.02	16:10:00	54285	54300	54245	54255	270	1480	1
2016.05.02	16:15:00	54260	54265	54135	54190	500	4435	1
2016.05.02	16:20:00	54190	54260	54170	54205	365	2751	1
2016.05.02	16:25:00	54200	54270	54200	54260	275	1513	1
2016.05.02	16:30:00	54260	54260	54110	54155	360	3282	1
2016.05.02	16:35:00	54160	54295	54160	54270	330	3146	1
2016.05.02	16:40:00	54265	54345	54260	54335	290	3507	1
2016.05.02	16:45:00	54335	54345	54225	54305	250	2666	1
2016.05.02	16:50:00	54305	54310	54215	54235	300	1800	1
2016.05.02	16:55:00	54240	54280	54150	54225	475	4465	1
2016.05.02	17:00:00	54220	54255	54185	54245	285	1742	1
2016.05.02	17:05:00	54245	54305	54245	54290	200	1119	1
2016.05.02	17:10:00	54295	54320	54265	54320	280	1434	1
2016.05.02	17:15:00	54315	54315	54250	54290	215	1192	1
2016.05.02	17:20:00	54285	54285	54245	54275	115	625	1
2016.05.02	17:25:00	54275	54290	54260	54275	110	428	1
2016.05.02	17:30:00	54285	54295	54205	54220	200	1252	1
2016.05.02	17:35:00	54225	54230	54170	54220	230	948	1
2016.05.02	17:40:00	54220	54240	54195	54220	225	1087	1
2016.05.02	17:45:00	54230	54270	54230	54255	175	1047	1
2016.05.02	17:50:00	54255	54270	54205	54265	240	683	1
2016.05.02	18:00:00	54250	54250	54250	54250	1	1630	1
2016.05.03	09:00:00	53670	53710	53480	53585	483	5477	1
2016.05.03	09:05:00	53590	53650	53495	53515	615	6824	1
2016.05.03	09:10:00	53515	53550	53460	53515	425	3554	1
2016.05.03	09:15:00	53515	53580	53480	53495	375	3592	1
2016.05.03	09:20:00	53495	53525	53450	53455	335	3501	1
2016.05.03	09:25:00	53455	53515	53425	53500	375	4400	1
2016.05.03	09:30:00	53505	53545	53470	53495	400	4984	1
2016.05.03	09:35:00	53500	53510	53420	53440	340	2792	1
2016.05.03	09:40:00	53450	53460	53370	53430	350	3359	1
2016.05.03	09:45:00	53430	53450	53390	53410	265	2085	1
2016.05.03	09:50:00	53410	53560	53390	53525	440	5314	1
2016.05.03	09:55:00	53520	53595	53520	53570	270	3316	1
2016.05.03	10:00:00	53575	53595	53485	53520	320	4409	1
2016.05.03	10:05:00	53525	53560	53420	53470	400	6052	1
2016.05.03	10:10:00	53475	53525	53430	53520	360	3744	1
2016.05.03	10:15:00	53510	53550	53455	53480	355	3970	1
2016.05.03	10:20:00	53475	53570	53470	53475	445	3573	1
2016.05.03	10:25:00	53470	53485	53390	53450	430	4743	1
2016.05.03	10:30:00	53450	53490	53305	53360	860	12693	1
2016.05.03	10:35:00	53360	53400	53300	53365	535	6631	1
2016.05.03	10:40:00	53365	53430	53340	53345	430	4396	1
2016.05.03	10:45:00	53350	53430	53245	53255	460	7629	1
2016.05.03	10:50:00	53250	53275	53170	53210	400	8522	1
2016.05.03	10:55:00	53220	53290	53175	53190	420	5376	1
2016.05.03	11:00:00	53185	53195	53105	53150	385	5872	1
2016.05.03	11:05:00	53150	53155	53085	53095	350	4913	1
2016.05.03	11:10:00	53090	53090	52975	52975	410	10647	1
2016.05.03	11:15:00	52985	53100	52945	53095	460	6678	1
2016.05.03	11:20:00	53095	53125	53040	53060	325	4604	1
2016.05.03	11:25:00	53060	53165	53050	53125	410	4414	1
2016.05.03	11:30:00	53125	53130	53050	53080	330	3237	1
2016.05.03	11:35:00	53075	53075	53000	53020	300	4365	1
2016.05.03	11:40:00	53030	53125	53005	53095	315	4181	1
2016.05.03	11:45:00	53085	53105	53040	53090	295	2998	1
2016.05.03	11:50:00	53090	53190	53040	53055	420	5697	1
2016.05.03	11:55:00	53060	53135	53005	53055	410	4962	1
2016.05.03	12:00:00	53060	53165	53030	53140	395	3849	1
2016.05.03	12:05:00	53140	53145	53065	53130	325	2898	1
2016.05.03	12:10:00	53130	53175	53105	53140	265	2014	1
2016.05.03	12:15:00	53145	53160	53105	53125	255	1682	1
2016.05.03	12:20:00	53125	53145	53090	53120	200	1772	1
2016.05.03	12:25:00	53115	53240	53095	53220	330	5016	1
2016.05.03	12:30:00	53225	53275	53200	53235	290	4403	1
2016.05.03	12:35:00	53235	53255	53205	53245	245	3159	1
2016.05.03	12:40:00	53245	53365	53225	53360	280	5524	1
2016.05.03	12:45:00	53360	53400	53335	53360	320	4455	1
2016.05.03	12:50:00	53365	53385	53310	53330	255	2964	1
2016.05.03	12:55:00	53330	53340	53280	53290	200	2080	1
2016.05.03	13:00:00	53290	53310	53195	53225	355	5508	1
2016.05.03	13:05:00	53225	53225	53160	53190	245	2560	1
2016.05.03	13:10:00	53185	53205	53155	53190	285	2063	1
2016.05.03	13:15:00	53195	53200	53160	53185	235	1678	1
2016.05.03	13:20:00	53185	53200	53135	53150	245	2365	1
2016.05.03	13:25:00	53150	53190	53125	53160	260	1780	1
2016.05.03	13:30:00	53165	53190	53130	53160	240	1944	1
2016.05.03	13:35:00	53160	53245	53120	53245	235	3102	1
2016.05.03	13:40:00	53245	53325	53240	53275	295	3319	1
2016.05.03	13:45:00	53285	53285	53225	53250	215	1772	1
2016.05.03	13:50:00	53255	53265	53175	53195	310	3245	1
2016.05.03	13:55:00	53190	53225	53155	53220	250	2111	1
2016.05.03	14:00:00	53220	53260	53205	53235	295	1965	1
2016.05.03	14:05:00	53230	53290	53205	53270	280	2140	1
2016.05.03	14:10:00	53270	53310	53250	53300	235	1920	1
2016.05.03	14:15:00	53305	53360	53270	53340	255	2460	1
2016.05.03	14:20:00	53345	53350	53255	53265	250	2161	1
2016.05.03	14:25:00	53270	53305	53260	53295	195	1074	1
2016.05.03	14:30:00	53300	53315	53275	53305	195	859	1
2016.05.03	14:35:00	53300	53345	53260	53335	220	2190	1
2016.05.03	14:40:00	53335	53430	53330	53390	320	5428	1
2016.05.03	14:45:00	53390	53400	53335	53335	205	2304	1
2016.05.03	14:50:00	53335	53350	53250	53255	260	2929	1
2016.05.03	14:55:00	53255	53305	53250	53270	210	2166	1
2016.05.03	15:00:00	53270	53290	53235	53270	245	2700	1
2016.05.03	15:05:00	53265	53330	53250	53310	260	2587	1
2016.05.03	15:10:00	53315	53360	53285	53300	220	2459	1
2016.05.03	15:15:00	53300	53325	53255	53290	250	2359	1
2016.05.03	15:20:00	53285	53320	53270	53315	245	1855	1
2016.05.03	15:25:00	53310	53340	53270	53320	280	2396	1
2016.05.03	15:30:00	53320	53375	53300	53350	230	2393	1
2016.05.03	15:35:00	53345	53380	53320	53350	250	2367	1
2016.05.03	15:40:00	53350	53390	53340	53345	210	2111	1
2016.05.03	15:45:00	53345	53355	53180	53200	335	6224	1
2016.05.03	15:50:00	53195	53200	53145	53185	265	2933	1
2016.05.03	15:55:00	53190	53190	53095	53155	330	4995	1
2016.05.03	16:00:00	53160	53220	53120	53205	285	3342	1
2016.05.03	16:05:00	53200	53225	53180	53210	220	1805	1
2016.05.03	16:10:00	53210	53230	53135	53180	255	2811	1
2016.05.03	16:15:00	53180	53185	53120	53145	255	2334	1
2016.05.03	16:20:00	53150	53165	53110	53135	180	1934	1
2016.05.03	16:25:00	53130	53155	53125	53125	140	1781	1
2016.05.03	16:30:00	53125	53150	53070	53090	240	3652	1
2016.05.03	16:35:00	53090	53115	53065	53080	250	3557	1
2016.05.03	16:40:00	53080	53100	53035	53065	280	2804	1
2016.05.03	16:45:00	53075	53095	52985	53055	385	5823	1
2016.05.03	16:50:00	53055	53115	53005	53020	300	4474	1
2016.05.03	16:55:00	53020	53055	52920	52960	400	5665	1
2016.05.03	17:00:00	52950	53050	52910	53025	295	4166	1
2016.05.03	17:05:00	53030	53075	53010	53040	240	2190	1
2016.05.03	17:10:00	53040	53095	53020	53060	255	2628	1
2016.05.03	17:15:00	53065	53140	53060	53100	295	2635	1
2016.05.03	17:20:00	53100	53100	53075	53090	125	386	1
2016.05.03	17:25:00	53090	53100	53080	53090	120	602	1
2016.05.03	17:30:00	53090	53135	53050	53075	235	1977	1
2016.05.03	17:35:00	53070	53085	53060	53070	160	723	1
2016.05.03	17:40:00	53080	53120	53070	53100	230	1176	1
2016.05.03	17:45:00	53100	53105	53080	53080	185	688	1
2016.05.03	17:50:00	53080	53100	53050	53050	230	841	1
2016.05.03	18:00:00	53070	53070	53070	53070	1	1176	1
2016.05.04	09:00:00	52620	52745	52500	52580	715	7760	1
2016.05.04	09:05:00	52585	52640	52510	52540	520	3604	1
2016.05.04	09:10:00	52545	52580	52425	52435	405	5377	1
2016.05.04	09:15:00	52425	52580	52410	52425	625	6435	1
2016.05.04	09:20:00	52425	52490	52420	52480	270	2117	1
2016.05.04	09:25:00	52480	52490	52380	52475	415	3823	1
2016.05.04	09:30:00	52465	52570	52445	52525	365	3322	1
2016.05.04	09:35:00	52525	52625	52520	52600	415	4544	1
2016.05.04	09:40:00	52600	52640	52570	52585	365	3512	1
2016.05.04	09:45:00	52590	52600	52535	52570	290	3426	1
2016.05.04	09:50:00	52570	52575	52530	52555	235	1905	1
2016.05.04	09:55:00	52560	52590	52525	52570	220	3073	1
2016.05.04	10:00:00	52575	52685	52565	52660	370	5740	1
2016.05.04	10:05:00	52660	52800	52650	52800	370	7293	1
2016.05.04	10:10:00	52795	52820	52675	52730	470	7029	1
2016.05.04	10:15:00	52730	52850	52665	52805	650	7423	1
2016.05.04	10:20:00	52815	52855	52720	52795	440	4607	1
2016.05.04	10:25:00	52800	52870	52725	52810	400	4184	1
2016.05.04	10:30:00	52810	52815	52565	52660	885	15149	1
2016.05.04	10:35:00	52655	52760	52640	52685	515	7422	1
2016.05.04	10:40:00	52675	52775	52610	52680	755	7511	1
2016.05.04	10:45:00	52680	52730	52620	52635	630	5263	1
2016.05.04	10:50:00	52645	52690	52580	52665	420	5600	1
2016.05.04	10:55:00	52660	52840	52660	52815	445	4925	1
2016.05.04	11:00:00	52825	52950	52790	52905	705	11316	1
2016.05.04	11:05:00	52905	52970	52810	52950	485	6766	1
2016.05.04	11:10:00	52960	53020	52925	52945	390	7212	1
2016.05.04	11:15:00	52945	53015	52905	53005	400	3912	1
2016.05.04	11:20:00	53010	53030	52935	52985	340	4742	1
2016.05.04	11:25:00	52980	53120	52975	53095	460	7636	1
2016.05.04	11:30:00	53090	53125	52960	52975	580	10347	1
2016.05.04	11:35:00	52980	53040	52965	53035	385	4038	1
2016.05.04	11:40:00	53035	53065	52940	52940	355	4777	1
2016.05.04	11:45:00	52945	52990	52870	52885	415	5655	1
2016.05.04	11:50:00	52885	52960	52875	52905	375	5446	1
2016.05.04	11:55:00	52900	53060	52900	53035	395	6350	1
2016.05.04	12:00:00	53030	53085	53000	53020	335	4940	1
2016.05.04	12:05:00	53025	53105	53000	53030	315	4188	1
2016.05.04	12:10:00	53030	53105	53010	53030	335	3176	1
2016.05.04	12:15:00	53030	53050	52910	52915	390	5841	1
2016.05.04	12:20:00	52910	52915	52815	52840	310	5721	1
2016.05.04	12:25:00	52835	52890	52785	52830	345	5646	1
2016.05.04	12:30:00	52830	52940	52815	52920	320	3953	1
2016.05.04	12:35:00	52920	53060	52910	53040	445	5605	1
2016.05.04	12:40:00	53035	53085	52990	52990	310	4134	1
2016.05.04	12:45:00	52990	53100	52980	53090	325	2773	1
2016.05.04	12:50:00	53095	53235	53095	53165	460	7726	1
2016.05.04	12:55:00	53175	53280	53165	53245	335	3289	1
2016.05.04	13:00:00	53235	53355	53235	53320	330	7253	1
2016.05.04	13:05:00	53320	53395	53255	53285	390	5847	1
2016.05.04	13:10:00	53285	53435	53280	53395	350	4993	1
2016.05.04	13:15:00	53390	53405	53270	53280	335	3429	1
2016.05.04	13:20:00	53275	53360	53270	53300	465	3518	1
2016.05.04	13:25:00	53305	53330	53230	53245	280	3036	1
2016.05.04	13:30:00	53245	53375	53235	53375	315	3788	1
2016.05.04	13:35:00	53375	53380	53280	53285	315	2865	1
2016.05.04	13:40:00	53290	53325	53250	53270	335	2405	1
2016.05.04	13:45:00	53270	53350	53260	53300	275	2057	1
2016.05.04	13:50:00	53305	53305	53220	53260	345	2763	1
2016.05.04	13:55:00	53260	53270	53220	53230	245	1822	1
2016.05.04	14:00:00	53230	53250	53180	53185	275	2630	1
2016.05.04	14:05:00	53190	53205	53105	53110	290	3788	1
2016.05.04	14:10:00	53105	53115	53065	53105	235	3889	1
2016.05.04	14:15:00	53110	53160	53085	53130	255	3180	1
2016.05.04	14:20:00	53140	53220	53125	53210	300	2738	1
2016.05.04	14:25:00	53215	53285	53195	53250	280	3386	1
2016.05.04	14:30:00	53245	53285	53220	53250	295	1975	1
2016.05.04	14:35:00	53250	53300	53225	53250	270	2723	1
2016.05.04	14:40:00	53250	53280	53225	53240	200	1710	1
2016.05.04	14:45:00	53245	53275	53200	53225	300	2952	1
2016.05.04	14:50:00	53225	53230	53130	53145	315	4462	1
2016.05.04	14:55:00	53140	53145	53005	53010	360	6685	1
2016.05.04	15:00:00	53015	53030	52955	53005	295	6206	1
2016.05.04	15:05:00	53005	53020	52900	52960	355	5313	1
2016.05.04	15:10:00	52955	52975	52915	52950	355	2969	1
2016.05.04	15:15:00	52950	53025	52935	52995	250	3271	1
2016.05.04	15:20:00	52995	53050	52985	53035	260	2898	1
2016.05.04	15:25:00	53035	53035	52945	52990	300	3695	1
2016.05.04	15:30:00	52990	53000	52950	52995	265	1817	1
2016.05.04	15:35:00	52995	53035	52990	53035	185	1940	1
2016.05.04	15:40:00	53035	53060	52980	52990	205	2929	1
2016.05.04	15:45:00	52990	53055	52980	53030	195	1547	1
2016.05.04	15:50:00	53030	53035	52995	53030	180	1280	1
2016.05.04	15:55:00	53025	53070	53010	53030	240	2049	1
2016.05.04	16:00:00	53030	53065	53015	53035	245	1224	1
2016.05.04	16:05:00	53035	53060	53020	53055	165	791	1
2016.05.04	16:10:00	53050	53060	52940	52985	315	4438	1
2016.05.04	16:15:00	52985	53160	52975	53145	345	6192	1
2016.05.04	16:20:00	53140	53170	53120	53150	275	2834	1
2016.05.04	16:25:00	53150	53190	53080	53100	275	2736	1
2016.05.04	16:30:00	53105	53180	53095	53150	240	2460	1
2016.05.04	16:35:00	53150	53190	53130	53175	170	1453	1
2016.05.04	16:40:00	53180	53240	53175	53195	235	2472	1
2016.05.04	16:45:00	53200	53250	53200	53225	155	1522	1
2016.05.04	16:50:00	53230	53240	53185	53205	215	3123	1
2016.05.04	16:55:00	53215	53295	53210	53290	270	3895	1
2016.05.04	17:00:00	53295	53325	53260	53290	180	2640	1
2016.05.04	17:05:00	53285	53310	53265	53300	170	1295	1
2016.05.04	17:10:00	53310	53345	53285	53330	240	2103	1
2016.05.04	17:15:00	53330	53350	53315	53330	170	1077	1
2016.05.04	17:20:00	53335	53360	53315	53350	140	743	1
2016.05.04	17:25:00	53345	53360	53245	53265	255	2001	1
2016.05.04	17:30:00	53260	53345	53230	53330	260	1754	1
2016.05.04	17:35:00	53335	53375	53280	53345	245	1683	1
2016.05.04	17:40:00	53350	53365	53320	53340	205	1034	1
2016.05.04	17:45:00	53340	53360	53330	53340	165	935	1
2016.05.04	17:50:00	53350	53365	53340	53350	170	445	1
2016.05.04	18:00:00	53400	53400	53400	53400	1	2131	1
2016.05.05	09:00:00	53545	53725	53480	53695	690	4837	1
2016.05.05	09:05:00	53700	53750	53655	53700	445	3795	1
2016.05.05	09:10:00	53700	53715	53640	53685	400	2983	1
2016.05.05	09:15:00	53680	53770	53660	53730	515	4732	1
2016.05.05	09:20:00	53730	53750	53615	53645	360	3822	1
2016.05.05	09:25:00	53640	53715	53625	53700	310	1423	1
2016.05.05	09:30:00	53695	53740	53660	53715	325	2320	1
2016.05.05	09:35:00	53705	53710	53650	53685	210	1486	1
2016.05.05	09:40:00	53685	53725	53670	53700	285	1314	1
2016.05.05	09:45:00	53695	53700	53630	53695	290	2811	1
2016.05.05	09:50:00	53695	53790	53690	53755	305	6012	1
2016.05.05	09:55:00	53750	53775	53720	53740	280	2323	1
2016.05.05	10:00:00	53740	53755	53565	53605	495	8008	1
2016.05.05	10:05:00	53610	53725	53590	53715	340	5058	1
2016.05.05	10:10:00	53715	53740	53660	53680	370	3017	1
2016.05.05	10:15:00	53680	53710	53585	53610	400	4862	1
2016.05.05	10:20:00	53610	53690	53585	53660	350	3257	1
2016.05.05	10:25:00	53660	53665	53620	53650	260	1610	1
2016.05.05	10:30:00	53655	53740	53425	53490	795	16173	1
2016.05.05	10:35:00	53485	53545	53345	53480	820	12395	1
2016.05.05	10:40:00	53475	53510	53330	53390	675	8932	1
2016.05.05	10:45:00	53385	53415	53275	53375	675	10296	1
2016.05.05	10:50:00	53385	53495	53350	53465	475	5922	1
2016.05.05	10:55:00	53475	53490	53360	53435	470	5785	1
2016.05.05	11:00:00	53425	53470	53320	53470	600	7221	1
2016.05.05	11:05:00	53465	53490	53405	53435	320	3012	1
2016.05.05	11:10:00	53435	53545	53410	53535	405	5538	1
2016.05.05	11:15:00	53535	53555	53445	53485	455	4661	1
2016.05.05	11:20:00	53495	53505	53350	53395	515	5113	1
2016.05.05	11:25:00	53395	53405	53225	53300	515	8712	1
2016.05.05	11:30:00	53295	53360	53255	53300	435	4411	1
2016.05.05	11:35:00	53300	53305	53155	53160	390	9674	1
2016.05.05	11:40:00	53165	53195	53110	53170	310	5546	1
2016.05.05	11:45:00	53165	53175	53095	53155	390	5467	1
2016.05.05	11:50:00	53155	53230	53130	53175	395	4187	1
2016.05.05	11:55:00	53180	53185	53090	53125	370	3301	1
2016.05.05	12:00:00	53125	53145	53025	53045	355	6551	1
2016.05.05	12:05:00	53045	53065	52985	53055	330	6552	1
2016.05.05	12:10:00	53050	53070	52955	52960	300	3735	1
2016.05.05	12:15:00	52960	52980	52880	52955	365	6756	1
2016.05.05	12:20:00	52955	52960	52805	52825	405	5905	1
2016.05.05	12:25:00	52820	52875	52785	52810	290	4385	1
2016.05.05	12:30:00	52810	52900	52740	52860	455	6479	1
2016.05.05	12:35:00	52865	52920	52685	52690	565	7052	1
2016.05.05	12:40:00	52695	52740	52655	52715	535	6025	1
2016.05.05	12:45:00	52715	52735	52630	52660	315	3573	1
2016.05.05	12:50:00	52660	52710	52525	52570	480	6860	1
2016.05.05	12:55:00	52575	52600	52520	52560	345	4295	1
2016.05.05	13:00:00	52550	52630	52520	52585	370	5715	1
2016.05.05	13:05:00	52585	52665	52550	52580	405	4280	1
2016.05.05	13:10:00	52580	52625	52550	52580	290	2843	1
2016.05.05	13:15:00	52585	52695	52585	52670	375	5112	1
2016.05.05	13:20:00	52670	52685	52565	52610	335	3574	1
2016.05.05	13:25:00	52600	52605	52440	52475	435	7511	1
2016.05.05	13:30:00	52475	52485	52310	52350	485	7932	1
2016.05.05	13:35:00	52360	52370	52230	52275	450	5910	1
2016.05.05	13:40:00	52280	52390	52270	52365	465	5345	1
2016.05.05	13:45:00	52360	52375	52280	52365	375	3311	1
2016.05.05	13:50:00	52370	52485	52365	52445	355	5432	1
2016.05.05	13:55:00	52450	52500	52415	52420	260	3003	1
2016.05.05	14:00:00	52415	52450	52335	52420	400	4322	1
2016.05.05	14:05:00	52420	52470	52415	52415	285	2483	1
2016.05.05	14:10:00	52410	52410	52230	52245	490	6729	1
2016.05.05	14:15:00	52250	52290	52205	52260	380	4544	1
2016.05.05	14:20:00	52260	52265	52050	52120	430	8598	1
2016.05.05	14:25:00	52115	52160	52030	52050	390	6219	1
2016.05.05	14:30:00	52040	52100	52030	52075	435	4661	1
2016.05.05	14:35:00	52075	52080	51975	52050	480	7292	1
2016.05.05	14:40:00	52050	52130	52045	52090	335	4442	1
2016.05.05	14:45:00	52090	52215	52090	52165	425	5897	1
2016.05.05	14:50:00	52165	52230	52135	52190	270	2937	1
2016.05.05	14:55:00	52195	52275	52170	52245	240	3661	1
2016.05.05	15:00:00	52245	52300	52145	52295	365	5441	1
2016.05.05	15:05:00	52300	52365	52265	52335	320	4410	1
2016.05.05	15:10:00	52340	52430	52320	52390	370	7063	1
2016.05.05	15:15:00	52400	52420	52345	52395	320	5415	1
2016.05.05	15:20:00	52400	52590	52385	52545	490	9845	1
2016.05.05	15:25:00	52555	52560	52490	52540	290	4145	1
2016.05.05	15:30:00	52545	52600	52505	52540	300	4576	1
2016.05.05	15:35:00	52535	52645	52510	52565	430	8632	1
2016.05.05	15:40:00	52560	52630	52515	52570	390	4714	1
2016.05.05	15:45:00	52565	52640	52545	52565	385	4527	1
2016.05.05	15:50:00	52560	52585	52480	52505	370	5380	1
2016.05.05	15:55:00	52505	52530	52460	52470	290	3432	1
2016.05.05	16:00:00	52470	52480	52420	52425	305	4568	1
2016.05.05	16:05:00	52425	52550	52410	52510	325	4482	1
2016.05.05	16:10:00	52505	52540	52465	52510	350	3130	1
2016.05.05	16:15:00	52515	52575	52435	52510	435	4306	1
2016.05.05	16:20:00	52515	52595	52475	52595	380	3235	1
2016.05.05	16:25:00	52600	52620	52545	52605	260	2477	1
2016.05.05	16:30:00	52610	52620	52510	52550	340	4175	1
2016.05.05	16:35:00	52555	52555	52385	52420	355	4812	1
2016.05.05	16:40:00	52420	52450	52390	52440	280	2900	1
2016.05.05	16:45:00	52450	52450	52415	52420	125	1581	1
2016.05.05	16:50:00	52415	52450	52400	52415	205	2515	1
2016.05.05	16:55:00	52420	52445	52320	52340	395	5020	1
2016.05.05	17:00:00	52330	52390	52295	52385	330	4330	1
2016.05.05	17:05:00	52390	52480	52385	52455	305	3818	1
2016.05.05	17:10:00	52460	52595	52460	52570	445	4271	1
2016.05.05	17:15:00	52570	52585	52480	52480	200	1717	1
2016.05.05	17:20:00	52485	52540	52430	52520	270	1664	1
2016.05.05	17:25:00	52520	52545	52500	52525	255	862	1
2016.05.05	17:30:00	52525	52540	52470	52490	205	1056	1
2016.05.05	17:35:00	52485	52535	52480	52525	185	940	1
2016.05.05	17:40:00	52525	52535	52435	52450	220	1463	1
2016.05.05	17:45:00	52450	52555	52440	52540	260	3662	1
2016.05.05	17:50:00	52540	52595	52540	52565	220	1238	1
2016.05.05	18:00:00	52555	52555	52555	52555	1	1401	1
2016.05.06	09:00:00	52400	52400	52065	52090	845	7021	1
2016.05.06	09:05:00	52090	52150	51955	51985	615	6069	1
2016.05.06	09:10:00	51980	52065	51965	52055	345	3305	1
2016.05.06	09:15:00	52055	52115	52030	52095	340	3377	1
2016.05.06	09:20:00	52095	52160	52085	52135	275	2168	1
